analysis_sample_rate|artist_familiarity|artist_hotttnesss|artist_latitude|artist_longitude|artist_terms|artist_terms_freq|artist_terms_weight|bars_confidence|bars_start|beats_confidence|beats_start|danceability|duration|end_of_fade_in|energy|key|key_confidence|loudness|mode|mode_confidence|sections_confidence|sections_start|segments_confidence|segments_loudness_max|segments_loudness_max_time|segments_loudness_start|segments_pitches|segments_start|segments_timbre|song_hotttnesss|start_of_fade_out|tatums_confidence|tatums_start|tempo|time_signature|time_signature_confidence|year|genre
22050|0.41994127477|0.24913722954|0|0|6|6|6|31|31|31|31|0.0|59.32363|0.411|0.0|10|0.031|-25.678|1|0.21|3|3|73|73|73|73|73|73|73|0.272632980752|59.324|91|91|36.151|1|0.0|0|Country
22050|0.674237799591|0.465270210086|0|0|43|43|43|93|93|376|376|0.0|185.5473|0.531|0.0|0|0.495|-19.633|1|0.493|7|7|782|782|782|782|782|782|782|0.496175335673|175.572|1129|1129|122.376|4|0.0|1977|Country
22050|0.400952448429|0.357817074252|0|0|11|11|11|93|93|433|433|0.0|330.63138|2.949|0.0|7|0.354|-8.366|1|0.434|10|10|1332|1332|1332|1332|1332|1332|1332|0|325.114|1297|1297|77.99|4|0.618|0|Rap
22050|0.592494980056|0.350628946897|0|0|14|14|14|155|155|625|625|0.0|188.94322|0.0|0.0|1|0.678|-10.525|1|0.58|10|10|777|777|777|777|777|777|777|0|188.943|625|625|206.791|4|1.0|0|Blues
22050|0.527339183499|0.31055608318|0|0|40|40|40|322|322|322|322|0.0|172.43383|0.932|0.0|2|1.0|-18.054|1|0.801|7|7|601|601|601|601|601|601|601|0|166.922|644|644|115.798|1|0.0|0|Country
22050|0.61180147146|0.399042081432|33.89275|35.48527|40|40|40|137|137|425|425|0.0|229.98159|2.815|0.0|9|0.697|-19.64|1|0.589|13|13|389|389|389|389|389|389|389|0.313562114248|216.805|850|850|111.577|3|0.824|2003|Jazz
22050|0.449241719245|0.367006570539|40.88104|-74.1148|24|24|24|214|214|645|645|0.0|459.33669|0.165|0.0|7|0.634|-6.99|1|0.614|17|17|2493|2493|2493|2493|2493|2493|2493|0.265861049211|452.986|1935|1935|84.655|3|1.0|0|Jazz
22050|0.668055686858|0.464152439053|0|0|28|28|28|50|50|356|356|0.0|288.41751|3.692|0.0|9|0.425|-22.384|1|0.424|14|14|873|873|873|873|873|873|873|0|274.675|356|356|75.416|5|0.587|0|Jazz
22050|0.648692286301|0.393369406146|0|0|50|50|50|103|103|416|416|0.0|215.84934|0.0|0.0|10|0.139|-8.178|0|0.503|11|11|1028|1028|1028|1028|1028|1028|1028|0.425124658313|215.849|832|832|115.862|4|0.721|0|Rap
22050|0.509512016212|0.291183520651|40.71455|-74.00712|38|38|38|123|123|497|497|0.0|151.61424|0.0|0.0|6|0.756|-6.265|1|0.478|6|6|819|819|819|819|819|819|819|0.427446571488|151.614|994|994|197.152|4|0.094|2001|Rap
22050|0.543247115987|0.362398213147|0|0|41|41|41|18|18|132|132|0.0|50.1024|4.394|0.0|3|0.248|-16.468|1|0.553|3|3|158|158|158|158|158|158|158|0.439202489315|50.102|132|132|162.676|7|0.265|2000|Country
22050|0.475721566731|0.398373122737|37.77916|-122.42005|15|15|15|82|82|329|329|0.0|185.5473|0.0|0.0|5|0.543|-16.241|1|0.49|6|6|629|629|629|629|629|629|629|0.0|167.549|659|659|106.127|4|0.042|0|Country
22050|0.188667694917|0.0|0|0|17|17|17|94|94|378|378|0.0|190.04036|1.083|0.0|6|0.686|-21.761|0|0.573|9|9|987|987|987|987|987|987|987|0|183.606|757|757|122.91|4|0.514|0|Country
22050|0.572500600682|0.368054038751|0|0|31|31|31|141|141|578|578|0.0|234.78812|0.328|0.0|10|0.074|-8.032|0|0.366|12|12|793|793|793|793|793|793|793|0.494489517502|234.788|578|578|146.569|4|0.449|2003|Jazz
22050|0.688003348837|0.469340374259|0|0|41|41|41|98|98|98|98|0.0|116.1922|0.107|0.0|7|0.038|-27.369|0|0.431|5|5|47|47|47|47|47|47|47|0.304169503435|102.777|196|196|56.306|1|0.0|2007|Jazz
22050|0.446256666541|0.346357522243|50.91552|0.48883|20|20|20|71|71|288|288|0.0|151.19628|0.296|0.0|5|1.0|-16.538|1|0.9|8|8|590|590|590|590|590|590|590|0|148.248|866|866|116.716|4|0.374|0|Jazz
22050|0.7375404029|0.441355562048|62.19845|17.55142|45|45|45|180|180|723|723|0.0|371.06893|0.149|0.0|6|0.0|-11.338|1|0.0|14|14|2013|2013|2013|2013|2013|2013|2013|0|348.421|1445|1445|122.965|4|1.0|0|Blues
22050|0.421132725384|0.318834231458|0|0|12|12|12|74|74|227|227|0.0|171.75465|0.368|0.0|2|0.539|-11.528|1|0.515|7|7|482|482|482|482|482|482|482|0|165.309|682|682|82.604|3|1.0|0|Country
22050|0.473624123748|0.364586575409|32.58507|-89.87374|45|45|45|64|64|346|346|0.0|233.92608|0.502|0.0|10|0.455|-13.984|1|0.538|8|8|692|692|692|692|692|692|692|0.0|231.828|693|693|88.109|4|0.483|0|Blues
22050|0.432074796015|0.299392787198|0|0|19|19|19|152|152|613|613|0.0|223.50322|0.0|0.0|9|0.715|-7.64|1|0.645|11|11|982|982|982|982|982|982|982|0|218.482|1227|1227|165.271|4|0.58|0|Reggae
22050|0.526690731814|0.378478309106|0|0|19|19|19|349|349|1050|1050|0.0|476.9171|0.972|0.0|7|0.0|-6.826|1|0.333|15|15|2034|2034|2034|2034|2034|2034|2034|0|472.886|2099|2099|132.337|3|0.462|0|Blues
22050|0.426512760735|0.434621852464|26.12367|-80.14356|20|20|20|117|117|737|737|0.0|586.70975|0.403|0.0|1|0.458|-13.818|1|0.498|18|18|2416|2416|2416|2416|2416|2416|2416|0|582.345|2211|2211|75.22|5|0.487|0|Jazz
22050|0.60383916969|0.395791273774|38.68193|-84.59431|43|43|43|95|95|382|382|0.0|160.7571|0.112|0.0|2|1.0|-13.321|1|0.829|8|8|613|613|613|613|613|613|613|0.257854963811|152.265|765|765|148.653|4|0.0|1963|Blues
22050|0.502389763689|0.342652377248|0|0|49|49|49|154|154|627|627|0.0|262.19057|0.233|0.0|3|0.442|-6.453|0|0.664|10|10|1198|1198|1198|1198|1198|1198|1198|0.212045405484|245.319|1253|1253|144.067|4|0.9|1996|R&B
22050|0.780264380801|0.570106511951|0|0|25|25|25|130|130|523|523|0.0|177.71057|1.137|0.0|1|0.714|-15.015|1|0.708|9|9|674|674|674|674|674|674|674|0.597126351828|169.599|1047|1047|180.876|4|0.893|1999|Blues
22050|0.72210529812|0.480724780921|0|0|18|18|18|514|514|514|514|0.0|178.46812|0.583|0.0|11|0.397|-13.805|0|0.41|7|7|759|759|759|759|759|759|759|0|170.44|1028|1028|179.587|1|0.0|1993|Blues
22050|0.632008012811|0.14468466091|0|0|43|43|43|198|198|798|798|0.0|307.04281|0.302|0.0|0|0.0|-17.337|1|0.111|13|13|1194|1194|1194|1194|1194|1194|1194|0.652518217298|294.371|1596|1596|157.582|4|0.209|1976|Blues
22050|0.329947706739|0.336327031713|0|0|21|21|21|104|104|421|421|0.0|148.06159|0.0|0.0|8|0.058|-13.778|1|0.578|5|5|569|569|569|569|569|569|569|0|144.701|843|843|178.716|4|0.991|0|Blues
22050|0.49112399325|0.420274329902|0|0|9|9|9|142|142|598|598|0.0|295.96689|0.0|0.0|7|0.529|-7.632|1|0.556|14|14|1287|1287|1287|1287|1287|1287|1287|0.212045405484|286.691|1195|1195|125.47|4|0.924|2007|Blues
22050|0.668055686858|0.464152439053|0|0|28|28|28|135|135|413|413|0.0|238.10567|0.0|0.0|1|0.58|-20.18|1|0.475|11|11|507|507|507|507|507|507|507|0|238.106|413|413|103.929|3|0.633|0|Jazz
22050|0.637521050415|0.404798068262|35.04644|-85.30946|48|48|48|62|62|254|254|0.0|192.44363|2.537|0.0|7|0.304|-27.858|0|0.343|7|7|612|612|612|612|612|612|612|0|189.272|508|508|79.912|4|0.55|0|Jazz
22050|0.683206040048|0.484876718954|0|0|48|48|48|89|89|358|358|0.0|235.36281|0.456|0.0|9|0.156|-12.767|1|0.254|9|9|860|860|860|860|860|860|860|0.215080318509|229.396|1430|1430|91.859|4|1.0|0|Country
22050|0.505784762727|0.326750333974|36.068|-90.9564|18|18|18|108|108|436|436|0.0|166.19057|2.014|0.0|9|0.016|-15.571|0|0.236|8|8|594|594|594|594|594|594|594|0|160.148|436|436|158.455|4|0.731|0|Blues
22050|0.606118645697|0.409196035655|34.27611|-88.35068|46|46|46|217|217|217|217|0.0|84.16608|0.0|0.0|3|0.612|-11.433|1|0.628|4|4|307|307|307|307|307|307|307|0|84.166|434|434|155.05|1|0.0|0|Blues
22050|0.57930948808|0.370273518966|0|0|31|31|31|85|85|343|343|0.0|176.37832|0.421|0.0|9|0.286|-8.686|1|0.705|7|7|457|457|457|457|457|457|457|0|169.32|685|685|119.711|4|0.0|0|Blues
22050|0.488206851047|0.271250596262|0|0|9|9|9|97|97|689|689|0.0|246.69995|0.229|0.0|7|0.721|-9.76|1|0.728|8|8|889|889|889|889|889|889|889|0|240.878|1378|1378|172.061|7|0.611|1998|Blues
22050|0.491835959058|0.389414014034|7.95501|-1.03182|29|29|29|397|397|397|397|0.0|207.46404|0.345|0.0|3|0.495|-4.573|1|0.466|10|10|880|880|880|880|880|880|880|0.576399981255|198.374|794|794|117.973|1|0.0|2004|R&B
22050|0.421181869279|0.304911911708|40.65507|-73.94888|18|18|18|56|56|228|228|0.0|138.29179|0.16|0.0|3|0.642|-8.882|1|0.578|6|6|538|538|538|538|538|538|538|0|132.197|456|456|103.189|4|0.25|0|Country
22050|0.480806281832|0.397467636085|40.85251|-73.13585|16|16|16|81|81|409|409|0.0|214.02077|0.972|0.0|11|0.329|-10.69|0|0.436|7|7|1088|1088|1088|1088|1088|1088|1088|0|200.162|1227|1227|115.949|5|0.858|0|Rap
22050|0.378347968586|0.306518600038|33.74831|-84.39111|12|12|12|46|46|238|238|0.0|138.84036|3.466|0.0|0|0.278|-17.772|1|0.581|6|6|465|465|465|465|465|465|465|0.0|133.869|475|475|103.053|5|0.742|0|Jazz
22050|0.590360325395|0.371786733457|56.85147|-101.04893|45|45|45|123|123|498|498|0.0|227.60444|0.351|0.0|4|0.528|-12.172|1|0.659|12|12|765|765|765|765|765|765|765|0|204.788|997|997|137.149|4|0.0|0|Blues
22050|0.560256828453|0.341904573541|-23.56287|-46.65466|44|44|44|425|425|425|425|0.0|201.03791|0.0|0.0|0|0.162|-19.87|1|0.308|13|13|905|905|905|905|905|905|905|0.405115721691|191.466|1275|1275|128.664|1|0.024|0|Blues
22050|0.516443779773|0.386669091706|27.94653|-82.45927|42|42|42|86|86|345|345|0.0|192.73098|0.415|0.0|7|0.65|-17.222|0|0.35|7|7|542|542|542|542|542|542|542|0|185.806|689|689|110.595|4|0.0|0|Country
22050|0.733798940436|0.544257505725|32.77815|-96.7954|11|11|11|109|109|437|437|0.0|235.65016|0.129|0.0|9|0.325|-13.277|1|0.354|13|13|797|797|797|797|797|797|797|0.627363447576|229.239|873|873|111.834|4|1.0|1996|Country
22050|0.621825361751|0.434930157918|0|0|24|24|24|162|162|651|651|0.0|236.56444|0.421|0.0|0|0.108|-9.881|1|0.317|11|11|960|960|960|960|960|960|960|0.240374588846|236.564|1301|1301|165.111|4|0.052|0|Blues
22050|0.606975737219|0.386289651246|18.01571|-76.79731|47|47|47|126|126|509|509|0.0|192.15628|0.0|0.0|1|0.876|-9.256|0|0.804|9|9|726|726|726|726|726|726|726|0.215080318509|186.59|1019|1019|161.721|4|0.297|0|Blues
22050|0.450852685134|0.332389870281|30.38815|-96.0878|22|22|22|112|112|450|450|0.0|180.03546|0.2|0.0|3|0.03|-19.24|1|0.407|8|8|644|644|644|644|644|644|644|0.0|174.829|900|900|153.765|4|0.858|0|Blues
22050|0.787877691086|0.543225521045|0|0|40|40|40|70|70|285|285|0.0|187.53261|0.255|0.0|5|0.731|-12.324|1|0.639|9|9|556|556|556|556|556|556|556|0.215080318509|177.673|857|857|95.781|4|0.0|0|Country
22050|0.697434585844|0.477798987713|0|0|12|12|12|77|77|388|388|0.0|252.86485|0.0|0.0|5|0.457|-15.644|0|0.425|7|7|1245|1245|1245|1245|1245|1245|1245|0.492713639573|248.471|1163|1163|93.32|5|1.0|0|Rap
22050|0.470414613683|0.310298996385|0|0|18|18|18|105|105|425|425|0.0|203.83302|0.0|0.0|2|0.392|-13.341|1|0.359|10|10|732|732|732|732|732|732|732|0.334706549069|198.798|1274|1274|126.555|4|0.0|0|Blues
22050|0.510993041906|0.379222861086|40.73197|-74.17418|11|11|11|70|70|389|389|0.0|217.10322|0.0|0.0|4|0.726|-14.031|1|0.576|9|9|919|919|919|919|919|919|919|0.299877488274|210.321|777|777|105.006|5|0.779|2000|Blues
22050|0.774037142161|0.521726647791|-34.60852|-58.37354|12|12|12|65|65|328|328|0.0|171.10159|0.0|0.0|0|0.594|-6.176|1|0.547|9|9|692|692|692|692|692|692|692|0.434838090261|167.729|657|657|115.737|5|1.0|1989|Reggae
22050|0.621414328404|0.443930192726|0|0|46|46|46|72|72|72|72|0.0|78.96771|2.218|0.0|10|0.791|-21.997|1|0.627|5|5|167|167|167|167|167|167|167|0|71.21|144|144|59.253|1|0.0|1984|Blues
22050|0.513467522136|0.383677982461|40.71455|-74.00712|30|30|30|34|34|245|245|0.0|227.5522|0.125|0.0|1|0.769|-5.355|1|0.615|7|7|966|966|966|966|966|966|966|0.0|227.552|1223|1223|64.734|7|0.666|0|Reggae
22050|0.611933956413|0.372350869597|39.95227|-75.16237|31|31|31|81|81|329|329|0.0|240.06485|3.64|0.0|7|0.632|-7.359|1|0.534|7|7|915|915|915|915|915|915|915|0|226.871|1314|1314|87.005|4|0.972|0|Rap
22050|0.370466464292|0.324370661219|38.25486|-85.7664|25|25|25|81|81|325|325|0.0|181.18485|0.549|0.0|2|0.963|-20.444|1|0.731|10|10|566|566|566|566|566|566|566|0|175.926|649|649|110.691|4|0.0|1997|Country
22050|0.759909540126|0.673207274956|0|0|29|29|29|139|139|139|139|0.0|87.06567|0.0|0.0|5|0.347|-16.077|1|0.336|4|4|235|235|235|235|235|235|235|0|79.168|278|278|97.302|1|0.0|0|Country
22050|0.379218060566|0.29478990364|0|0|17|17|17|219|219|219|219|0.0|256.70485|0.311|0.0|7|0.029|-12.891|1|0.38|6|6|1487|1487|1487|1487|1487|1487|1487|0.0|246.184|1747|1747|51.265|1|0.0|1998|Rap
22050|0.414244229172|0.287370034592|35.99527|-78.89601|24|24|24|114|114|472|472|0.0|252.682|2.328|0.0|5|0.812|-12.239|1|0.691|9|9|770|770|770|770|770|770|770|0.265861049211|246.236|944|944|112.781|4|1.0|0|R&B
22050|0.612543003669|0.459660463222|0|0|29|29|29|145|145|583|583|0.0|209.55383|0.0|0.0|11|0.296|-8.43|0|0.347|11|11|816|816|816|816|816|816|816|0|189.359|583|583|166.026|4|1.0|0|Blues
22050|0.546310423699|0.309919339654|0|0|22|22|22|75|75|305|305|0.0|189.57016|0.16|0.0|0|0.674|-8.888|1|0.588|8|8|659|659|659|659|659|659|659|0.236216271386|184.442|609|609|98.063|4|0.345|0|Country
22050|0.732660312018|0.458439468239|37.80506|-122.27302|45|45|45|105|105|423|423|0.0|257.69751|0.305|0.0|2|0.017|-9.495|1|0.355|8|8|1283|1283|1283|1283|1283|1283|1283|0.758973794276|244.849|1695|1695|99.566|4|0.882|1991|Rap
22050|0.153605548145|0.607257279581|34.05349|-118.24532|30|30|30|100|100|404|404|0.0|225.48853|0.345|0.0|6|0.835|-4.947|0|0.77|10|10|1090|1090|1090|1090|1090|1090|1090|0.563246899281|221.931|809|809|106.919|4|1.0|2001|Rap
22050|0.552719818114|0.371711094041|0|0|30|30|30|59|59|179|179|0.0|123.24526|0.203|0.0|7|0.459|-9.853|0|0.672|6|6|376|376|376|376|376|376|376|0.0|119.176|358|358|88.967|3|0.847|2003|Country
22050|0.678008836779|0.404039733775|38.62666|-88.94561|48|48|48|57|57|230|230|0.0|132.67546|0.0|0.0|3|0.294|-19.814|0|0.11|3|3|339|339|339|339|339|339|339|0.0|128.151|460|460|105.218|4|0.754|0|Jazz
22050|0.480355425324|0.353256679264|56.42465|9.67464|31|31|31|120|120|374|374|0.0|245.02812|2.769|0.0|10|0.406|-14.775|0|0.298|12|12|443|443|443|443|443|443|443|0.0|232.815|747|747|91.695|3|0.936|0|Blues
22050|0.63422696339|0.443708895002|34.60515|-98.38983|47|47|47|68|68|274|274|0.0|169.35138|0.0|0.0|0|0.826|-14.073|1|0.601|7|7|694|694|694|694|694|694|694|0.405115721691|163.828|548|548|99.435|4|0.999|0|Country
22050|0.692655872871|0.43434630556|39.49974|-111.54732|47|47|47|134|134|405|405|0.0|190.71955|0.0|0.0|1|0.465|-5.977|1|0.513|10|10|925|925|925|925|925|925|925|0|187.431|810|810|126.682|3|0.655|2006|Blues
22050|0.445763639703|0.0|0|0|2|2|2|193|193|775|775|0.0|354.11546|0.171|0.0|3|0.0|-12.611|0|0.063|15|15|1861|1861|1861|1861|1861|1861|1861|0.0|348.508|1549|1549|132.002|4|0.868|0|Blues
22050|0.3720519997|0.245472717519|34.82973|-89.5647|29|29|29|93|93|376|376|0.0|197.0673|0.293|0.0|9|0.0|-20.832|1|0.132|10|10|693|693|693|693|693|693|693|0|189.684|751|751|116.539|4|1.0|0|Jazz
22050|0.293889991566|0.0|0|0|32|32|32|63|63|258|258|0.0|147.64363|0.308|0.0|3|0.747|-19.76|1|0.797|8|8|207|207|207|207|207|207|207|0.0|132.093|515|515|111.267|4|0.659|0|Country
22050|0.710269166698|0.394908896933|40.71455|-74.00712|46|46|46|141|141|708|708|0.0|323.94404|0.578|0.0|9|0.882|-13.753|1|0.675|8|8|1154|1154|1154|1154|1154|1154|1154|0.52549711888|318.624|1417|1417|130.826|5|1.0|1999|Jazz
22050|0.674970293048|0.424953084113|0|0|47|47|47|121|121|488|488|0.0|315.01016|0.308|0.0|2|0.0|-34.703|0|0.0|9|9|736|736|736|736|736|736|736|0.4830645596|293.135|976|976|95.869|4|0.534|1993|Blues
22050|0.632008012811|0.14468466091|0|0|43|43|43|124|124|498|498|0.0|321.56689|0.0|0.0|6|0.355|-11.241|0|0.443|14|14|1379|1379|1379|1379|1379|1379|1379|0.489030797323|304.408|995|995|93.848|4|0.563|1998|R&B
22050|0.52288813193|0.305719059845|0|0|23|23|23|111|111|446|446|0.0|224.91383|0.253|0.0|7|0.368|-7.29|1|0.503|10|10|764|764|764|764|764|764|764|0.349166902125|217.205|891|891|122.026|4|1.0|2005|R&B
22050|0.401327986225|0.288578615725|38.8991|-77.029|13|13|13|177|177|177|177|0.0|52.76689|0.159|0.0|1|0.59|-26.343|1|0.509|3|3|191|191|191|191|191|191|191|0.0|46.957|177|177|224.471|1|0.851|0|Blues
22050|0.353135575817|0.300743186333|40.74269|-84.10729|25|25|25|100|100|406|406|0.0|180.6624|0.0|0.0|0|0.81|-10.527|1|0.567|12|12|532|532|532|532|532|532|532|0.26818979678|180.662|812|812|135.238|4|0.981|0|Blues
22050|0.483278657332|0.360628716136|0|0|21|21|21|84|84|338|338|0.0|185.0771|0.258|0.0|6|0.235|-8.006|1|0.326|9|9|644|644|644|644|644|644|644|0|177.929|676|676|115.449|4|0.265|0|Blues
22050|0.420545849523|0.313569342684|0|0|8|8|8|220|220|220|220|0.0|157.46567|0.0|0.0|4|0.684|-12.972|1|0.649|9|9|499|499|499|499|499|499|499|0.0|154.297|440|440|84.273|1|0.259|0|Blues
22050|0.423065328443|0.27343951066|0|0|37|37|37|402|402|1609|1609|0.0|489.482|0.177|0.0|0|0.29|-17.958|1|0.429|19|19|2563|2563|2563|2563|2563|2563|2563|0|468.294|3217|3217|197.038|4|0.449|0|Rap
22050|0.248503726421|0.243085349309|0|0|13|13|13|112|112|450|450|0.0|200.75057|0.369|0.0|8|0.577|-14.179|0|0.487|9|9|565|565|565|565|565|565|565|0.0|195.239|450|450|134.857|4|0.878|0|Jazz
22050|0.517126315036|0.360145056506|0|0|39|39|39|77|77|313|313|0.0|167.02649|0.234|0.0|2|0.701|-19.569|1|0.608|8|8|616|616|616|616|616|616|616|0|160.961|626|626|117.625|4|0.394|0|Blues
22050|0.330139596904|0.249127455013|0|0|15|15|15|133|133|537|537|0.0|288.33914|0.368|0.0|10|0.531|-12.565|1|0.456|15|15|1355|1355|1355|1355|1355|1355|1355|0.0|283.202|1611|1611|112.067|4|1.0|0|Blues
22050|0.580481347942|0.412610819232|50.82056|4.37967|36|36|36|91|91|391|391|0.0|263.67955|0.67|0.0|10|0.16|-15.406|0|0.421|14|14|643|643|643|643|643|643|643|0.323112120895|257.109|783|783|89.394|4|0.887|1995|Blues
22050|0.362800141681|0.282286405633|33.45081|-90.645|19|19|19|301|301|301|301|0.0|183.09179|0.415|0.0|7|0.519|-14.663|1|0.5|7|7|680|680|680|680|680|680|680|0|176.982|904|904|101.713|1|0.0|0|Blues
22050|0.608018105915|0.28552323045|0|0|43|43|43|123|123|498|498|0.0|318.56281|0.0|0.0|1|0.7|-5.414|1|0.76|14|14|1343|1343|1343|1343|1343|1343|1343|0.428702262523|315.82|995|995|93.957|4|1.0|0|Rap
22050|0.462140600207|0.321383730111|0|0|7|7|7|59|59|241|241|0.0|100.8322|0.0|0.0|1|0.63|-3.8|1|0.626|5|5|248|248|248|248|248|248|248|0.0|97.274|483|483|146.454|4|1.0|0|Blues
22050|0.334542783657|0.0490343808485|0|0|6|6|6|4|4|59|59|0.0|44.19873|0.0|0.0|0|0.0|-17.472|1|0.0|3|3|203|203|203|203|203|203|203|0.0|44.199|175|175|79.05|7|0.115|0|Country
22050|0.478770833861|0.327875294793|0|0|19|19|19|156|156|628|628|0.0|354.06322|0.067|0.0|7|0.091|-11.96|1|0.354|19|19|1202|1202|1202|1202|1202|1202|1202|0.403798072256|336.202|1254|1254|105.982|4|0.028|2003|Blues
22050|0.467583201066|0.278960162253|51.05563|3.72856|11|11|11|106|106|432|432|0.0|317.54404|0.223|0.0|10|0.705|-10.575|0|0.613|6|6|1469|1469|1469|1469|1469|1469|1469|0.0|312.645|1727|1727|82.634|4|1.0|0|Rap
22050|0.63560611742|0.371777228405|0|0|32|32|32|56|56|267|267|0.0|149.99465|0.223|0.0|5|0.0|-9.035|1|0.0|7|7|650|650|650|650|650|650|650|0.265861049211|147.18|803|803|110.768|4|1.0|2004|Rap
22050|0.737437395434|0.663686475969|0|0|22|22|22|26|26|237|237|0.0|179.01669|3.442|0.0|3|0.601|-14.403|1|0.56|7|7|537|537|537|537|537|537|537|0.468997787645|173.819|473|473|80.999|7|0.854|0|Jazz
22050|0.787877691086|0.543225521045|0|0|40|40|40|81|81|326|326|0.0|211.40853|0.218|0.0|10|0.89|-14.172|0|0.897|12|12|557|557|557|557|557|557|557|0.215080318509|200.046|651|651|95.655|4|0.557|1993|Country
22050|0.516873683434|0.310600343688|0|0|16|16|16|71|71|286|286|0.0|179.93098|3.094|0.0|2|0.396|-16.334|1|0.568|9|9|549|549|549|549|549|549|549|0.0|173.105|857|857|100.018|4|0.0|0|Country
22050|0.404369410618|0.0|0|0|3|3|3|153|153|768|768|0.0|544.522|0.096|0.0|10|0.484|-10.971|0|0.507|20|20|2628|2628|2628|2628|2628|2628|2628|0|525.81|2302|2302|84.64|5|1.0|0|Blues
22050|0.477387133728|0.363610864647|0|0|17|17|17|24|24|100|100|0.0|55.40526|0.0|0.0|6|0.056|-23.73|1|0.468|3|3|166|166|166|166|166|166|166|0|55.405|199|199|109.158|4|0.345|0|Country
22050|0.562597242083|0.408955833133|53.41961|-8.24055|43|43|43|188|188|188|188|0.0|113.78893|2.276|0.0|0|0.791|-13.289|1|0.689|6|6|383|383|383|383|383|383|383|0.476248227291|109.552|377|377|105.852|1|0.088|1993|Country
22050|0.796419552926|0.574497025958|33.74831|-84.39111|29|29|29|133|133|537|537|0.0|323.10812|0.0|0.0|7|0.371|-4.018|1|0.554|11|11|1256|1256|1256|1256|1256|1256|1256|0|312.123|1074|1074|100.026|4|1.0|2003|Rap
22050|0.305466192465|0.0353079471744|0|0|4|4|4|45|45|183|183|0.0|110.88934|0.136|0.0|0|0.293|-14.088|0|0.372|5|5|382|382|382|382|382|382|382|0|105.599|365|365|100.296|4|1.0|0|Blues
22050|0.89717803847|0.438234413869|0|0|48|48|48|201|201|939|939|0.0|651.59791|0.131|0.0|4|0.354|-10.718|0|0.427|22|22|2287|2287|2287|2287|2287|2287|2287|0|606.064|2816|2816|86.589|4|0.961|2000|Jazz
22050|0.482212869992|0.374531255441|0|0|27|27|27|120|120|483|483|0.0|241.52771|0.386|0.0|11|0.605|-6.01|1|0.529|10|10|1000|1000|1000|1000|1000|1000|1000|0.345802233965|229.204|967|967|121.968|4|0.943|0|Blues
22050|0.542512528352|0.403784234959|0|0|27|27|27|51|51|208|208|0.0|142.86322|0.0|0.0|1|0.607|-9.532|1|0.704|7|7|545|545|545|545|545|545|545|0|137.033|417|417|87.897|4|1.0|0|Country
22050|0.573719855287|0.377382917261|40.71455|-74.00712|45|45|45|59|59|247|247|0.0|175.75138|0.154|0.0|6|0.349|-17.114|0|0.338|11|11|643|643|643|643|643|643|643|0|166.574|743|743|85.765|4|0.232|0|Jazz
22050|0.582365878547|0.302855419522|0|0|29|29|29|102|102|410|410|0.0|236.56444|0.0|0.0|6|0.35|-4.68|1|0.568|9|9|1164|1164|1164|1164|1164|1164|1164|0|226.743|1231|1231|106.659|4|0.925|0|Rap
22050|0.664690938937|0.429261029065|43.00029|-107.55405|27|27|27|151|151|608|608|0.0|270.21016|0.142|0.0|9|0.0|-7.284|1|0.076|12|12|1052|1052|1052|1052|1052|1052|1052|0.0|251.542|1215|1215|135.87|4|0.502|0|R&B
22050|0.310776523276|0.22842866681|0|0|20|20|20|27|27|129|129|0.0|95.73832|0.0|0.0|0|0.171|-14.218|1|0.203|6|6|406|406|406|406|406|406|406|0.340922755864|95.738|386|386|78.139|4|0.733|0|Blues
22050|0.48324306732|0.324430891993|0|0|30|30|30|709|709|709|709|0.0|337.60608|0.296|0.0|6|0.144|-13.891|0|0.367|15|15|1577|1577|1577|1577|1577|1577|1577|0|328.081|1419|1419|127.582|1|0.0|0|Blues
22050|0.871010613879|0.804830427831|0|0|16|16|16|60|60|243|243|0.0|171.72853|0.067|0.0|0|0.76|-5.92|1|0.649|6|6|773|773|773|773|773|773|773|0.661061378127|167.445|974|974|86.007|4|1.0|2004|Blues
22050|0.621597789239|0.386470142237|0|0|11|11|11|62|62|192|192|0.0|162.19383|0.153|0.0|11|0.8|-11.552|1|0.719|8|8|518|518|518|518|518|518|518|0|150.158|576|576|73.979|3|0.211|0|Country
22050|0.498414133308|0.326008873279|0|0|17|17|17|78|78|316|316|0.0|214.90893|0.217|0.0|9|0.604|-10.846|1|0.549|7|7|949|949|949|949|949|949|949|0.0|202.188|632|632|88.897|4|0.871|0|Blues
22050|0.597281477904|0.398469959909|34.05349|-118.24532|47|47|47|26|26|108|108|0.0|71.99302|0.0|0.0|8|0.0|-28.475|1|0.0|4|4|103|103|103|103|103|103|103|0.611302923184|61.597|215|215|97.845|4|0.658|0|Blues
22050|0.41994127477|0.24913722954|0|0|6|6|6|60|60|274|274|0.0|206.91546|2.142|0.0|6|0.559|-20.696|1|0.708|9|9|366|366|366|366|366|366|366|0|192.424|274|274|83.15|4|0.097|0|Jazz
22050|0.741518130043|0.520412110054|0|0|62|62|62|209|209|838|838|0.0|399.33342|0.0|0.0|8|0.0|-9.219|1|0.0|14|14|2301|2301|2301|2301|2301|2301|2301|0.368413732667|386.078|1676|1676|127.984|4|0.636|0|Blues
